"Resource ID(s)","Resource type","Status","Contributed by","Document extract","Title","Caption","Keywords - Subject","Keywords - Emotion","Keywords - Event","Keywords - Other","Named person(s)","Country","Date","Original filename","Extracted text","Credit","Notes","Keywords - Recognised","Keywords - Landmark","Accessibility - Alt Text","Accessibility - Extended Description","Camera make / model","Source"
8580,"Document","Active","Thomas Huet","","Kh. el-Makhul","""Kh. el-Makhul"" lat=32.1168972222, lon=36.0748194444","","","","","","","2002-10-02 00:00:00","APAAME_20021002_DLK-0007.tif","","KHIRBET MAKHUL","","","","","","",""
8579,"Document","Active","Thomas Huet","","Kh. el-Makhul","""Kh. el-Makhul"" lat=32.1168972222, lon=36.0748194444","","","","","","","2002-10-02 00:00:00","APAAME_20021002_DLK-0003.tif","","KHIRBET MAKHUL","","","","","","",""
8578,"Document","Active","Thomas Huet","","Kh. el-Makhul","""Kh. el-Makhul"" lat=32.1168972222, lon=36.0748194444","","","","","","","2002-10-02 00:00:00","APAAME_20021002_DLK-0004.tif","","KHIRBET MAKHUL","","","","","","",""
8577,"Document","Active","Thomas Huet","","Kh. el-Makhul","""Kh. el-Makhul"" lat=32.1168972222, lon=36.0748194444","","","","","","","2002-10-02 00:00:00","APAAME_20021002_DLK-0002.tif","","KHIRBET MAKHUL","","","","","","",""
8576,"Document","Active","Thomas Huet","","Kh. el-Makhul","""Kh. el-Makhul"" lat=32.1168972222, lon=36.0748194444","","","","","","","2002-10-02 00:00:00","APAAME_20021002_DLK-0001.tif","","KHIRBET MAKHUL","","","","","","",""
8575,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 06:35","APAAME_20021002_RHB-0206.tif","","","","","","","","",""
8574,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 06:18","APAAME_20021002_RHB-0205.tif","","","","","","","","",""
8573,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 06:18","APAAME_20021002_RHB-0204.tif","","","","","","","","",""
8572,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 06:16","APAAME_20021002_RHB-0202.tif","","","","","","","","",""
8571,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 06:16","APAAME_20021002_RHB-0203.tif","","","","","","","","",""
8570,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 06:15","APAAME_20021002_RHB-0201.tif","","","","","","","","",""
8569,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 06:01","APAAME_20021002_RHB-0200.tif","","","","","","","","",""
8568,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:58","APAAME_20021002_RHB-0199.tif","","","","","","","","",""
8567,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:57","APAAME_20021002_RHB-0198.tif","","","","","","","","",""
8566,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:57","APAAME_20021002_RHB-0197.tif","","","","","","","","",""
8565,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:56","APAAME_20021002_RHB-0196.tif","","","","","","","","",""
8564,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:40","APAAME_20021002_RHB-0195.tif","","","","","","","","",""
8563,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:38","APAAME_20021002_RHB-0192.tif","","","","","","","","",""
8562,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:38","APAAME_20021002_RHB-0194.tif","","","","","","","","",""
8561,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:38","APAAME_20021002_RHB-0193.tif","","","","","","","","",""
8560,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:37","APAAME_20021002_RHB-0191.tif","","","","","","","","",""
8559,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:22","APAAME_20021002_RHB-0190.tif","","","","","","","","",""
8558,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:18","APAAME_20021002_RHB-0189.tif","","","","","","","","",""
8557,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:18","APAAME_20021002_RHB-0188.tif","","","","","","","","",""
8556,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:18","APAAME_20021002_RHB-0187.tif","","","","","","","","",""
8555,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:17","APAAME_20021002_RHB-0186.tif","","","","","","","","",""
8554,"Document","Active","Thomas Huet","","","","","","","","","","2024-04-18 05:02","APAAME_20021002_RHB-0185.tif","","","","","","","","",""
8553,"Document","Active","Thomas Huet","","Walid Dam 2","""Walid Dam 2"" lat=31.6440299867, lon=35.9265448683","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0326.tif","","","","","","","","",""
8552,"Document","Active","Thomas Huet","","Walid Dam 2","""Walid Dam 2"" lat=31.6440299867, lon=35.9265448683","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0325.tif","","","","","","","","",""
8551,"Document","Active","Thomas Huet","","Walid Dam 2","""Walid Dam 2"" lat=31.6440299867, lon=35.9265448683","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0324.tif","","","","","","","","",""
8550,"Document","Active","Thomas Huet","","Walid Dam 2","""Walid Dam 2"" lat=31.6440299867, lon=35.9265448683","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0323.tif","","","","","","","","",""
8549,"Document","Active","Thomas Huet","","Walid Dam 1","""Walid Dam 1"" lat=31.652638674, lon=35.9213966324","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0322.tif","","","","","","","","",""
8548,"Document","Active","Thomas Huet","","Walid Dam 1","""Walid Dam 1"" lat=31.652638674, lon=35.9213966324","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0321.tif","","","","","","","","",""
8547,"Document","Active","Thomas Huet","","Walid Dam 1","""Walid Dam 1"" lat=31.652638674, lon=35.9213966324","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0320.tif","","","","","","","","",""
8546,"Document","Active","Thomas Huet","","Walid Dam 1","""Walid Dam 1"" lat=31.652638674, lon=35.9213966324","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0319.tif","","","","","","","","",""
8545,"Document","Active","Thomas Huet","","Walid Dam 1","""Walid Dam 1"" lat=31.652638674, lon=35.9213966324","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0318.tif","","","","","","","","",""
8544,"Document","Active","Thomas Huet","","Walid Dam 1","""Walid Dam 1"" lat=31.652638674, lon=35.9213966324","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0317.tif","","","","","","","","",""
8543,"Document","Active","Thomas Huet","","Umm el-Walid","""Umm el-Walid"" lat=31.6467156924, lon=35.8952739117","","","","Scanned from negative,JADIS:2311002,MEGA-J:12369,Umm el-Walid,pleiades:depicts=697760,ام الوليد","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0315.tif","","","","","","","","",""
8542,"Document","Active","Thomas Huet","","Umm el-Walid","""Umm el-Walid"" lat=31.6467156924, lon=35.8952739117","","","","Scanned from negative,JADIS:2311002,MEGA-J:12369,Umm el-Walid,pleiades:depicts=697760,ام الوليد","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0316.tif","","","","","","","","",""
8541,"Document","Active","Thomas Huet","","Umm el-Walid","""Umm el-Walid"" lat=31.6467156924, lon=35.8952739117","","","","Scanned from negative,JADIS:2311002,MEGA-J:12369,Umm el-Walid,pleiades:depicts=697760,ام الوليد","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0314.tif","","","","","","","","",""
8540,"Document","Active","Thomas Huet","","Umm el-Walid","""Umm el-Walid"" lat=31.6467156924, lon=35.8952739117","","","","Scanned from negative,JADIS:2311002,MEGA-J:12369,Umm el-Walid,pleiades:depicts=697760,ام الوليد","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0313.tif","","","","","","","","",""
8539,"Document","Active","Thomas Huet","","Umm el-Walid","""Umm el-Walid"" lat=31.6467156924, lon=35.8952739117","","","","Scanned from negative,JADIS:2311002,MEGA-J:12369,Umm el-Walid,pleiades:depicts=697760,ام الوليد","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0312.tif","","","","","","","","",""
8538,"Document","Active","Thomas Huet","","Umm el-Walid","""Umm el-Walid"" lat=31.6467156924, lon=35.8952739117","","","","Scanned from negative,JADIS:2311002,MEGA-J:12369,Umm el-Walid,pleiades:depicts=697760,ام الوليد","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0311.tif","","","","","","","","",""
8537,"Document","Active","Thomas Huet","","Umm el-Walid","""Umm el-Walid"" lat=31.6467156924, lon=35.8952739117","","","","Scanned from negative,JADIS:2311002,MEGA-J:12369,Umm el-Walid,pleiades:depicts=697760,ام الوليد","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0310.tif","","","","","","","","",""
8536,"Document","Active","Thomas Huet","","Umm el-Walid","""Umm el-Walid"" lat=31.6467156924, lon=35.8952739117","","","","Scanned from negative,JADIS:2311002,MEGA-J:12369,Umm el-Walid,pleiades:depicts=697760,ام الوليد","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0309.tif","","","","","","","","",""
8535,"Document","Active","Thomas Huet","","Umm el-Walid","""Umm el-Walid"" lat=31.6467156924, lon=35.8952739117","","","","Scanned from negative,JADIS:2311002,MEGA-J:12369,Umm el-Walid,pleiades:depicts=697760,ام الوليد","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0308.tif","","","","","","","","",""
8534,"Document","Active","Thomas Huet","","Umm el-Walid","""Umm el-Walid"" lat=31.6467156924, lon=35.8952739117","","","","Scanned from negative,JADIS:2311002,MEGA-J:12369,Umm el-Walid,pleiades:depicts=697760,ام الوليد","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0307.tif","","","","","","","","",""
8533,"Document","Active","Thomas Huet","","Umm el-Walid","""Umm el-Walid"" lat=31.6467156924, lon=35.8952739117","","","","Scanned from negative,JADIS:2311002,MEGA-J:12369,Umm el-Walid,pleiades:depicts=697760,ام الوليد","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0306.tif","","","","","","","","",""
8532,"Document","Active","Thomas Huet","","Umm el-Walid","""Umm el-Walid"" lat=31.6467156924, lon=35.8952739117","","","","Scanned from negative,JADIS:2311002,MEGA-J:12369,Umm el-Walid,pleiades:depicts=697760,ام الوليد","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0305.tif","","","","","","","","",""
8531,"Document","Active","Thomas Huet","","Umm el-Walid","""Umm el-Walid"" lat=31.6467156924, lon=35.8952739117","","","","Scanned from negative,JADIS:2311002,MEGA-J:12369,Umm el-Walid,pleiades:depicts=697760,ام الوليد","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0304.tif","","","","","","","","",""
8530,"Document","Active","Thomas Huet","","Khirbat al-Mudayna eth-Thamad","to:31.5892771561, 35.9083167336 (Khirbat al-Mudayna eth-Thamad)","","","","Oblique,Scanned from negative,JADIS:2311014,Kh. al-Mudayna,Kh.el Mudayneh,MEGA-J:2694,Medeineh,خربة المدينة -وادي الثمد,Aerial Photograph,Kh.el Mudayneh (Wadi eth Thamad),Khirbat al-Mudayna ath-Tamad,Khirbat al-Mudayna eth-Thamad,Medeineh (on Wadi eth-Themed)","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0303.tif","","","","","","","","",""
8529,"Document","Active","Thomas Huet","","Kh. Mdeinet Aliya (Miller #143)","""Kh. Mdeinet Aliya (Miller #143)"" lat=31.2808722222, lon=35.8704638889","","","","Scanned from negative,Medeineh,JADIS:2307077,Khirbet Mdeinet Aliya,MEGA-J:12281,Medeinet 'Aliya,Mdeineh","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0302.tif","","","","","","","","",""
8528,"Document","Active","Thomas Huet","","Kh. ed-Dharih","""Kh. ed-Dharih"" lat=30.9071027778, lon=35.7031527778","","","","Scanned from negative,Dharih,JADIS:2103134,Khirbet ed-Dharih,MEGA-J:9942,pleiades:depicts=697683","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0300.tif","","","","","","","","",""
8527,"Document","Active","Thomas Huet","","Kh. Mdeinet Aliya (Miller #143)","""Kh. Mdeinet Aliya (Miller #143)"" lat=31.2808722222, lon=35.8704638889","","","","Scanned from negative,Medeineh,JADIS:2307077,Khirbet Mdeinet Aliya,MEGA-J:12281,Medeinet 'Aliya,Mdeineh","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0301.tif","","","","","","","","",""
8526,"Document","Active","Thomas Huet","","Kh. ed-Dharih","""Kh. ed-Dharih"" lat=30.9071027778, lon=35.7031527778","","","","Scanned from negative,Dharih,JADIS:2103134,Khirbet ed-Dharih,MEGA-J:9942,pleiades:depicts=697683","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0299.tif","","","","","","","","",""
8525,"Document","Active","Thomas Huet","","Kh. ed-Dharih","""Kh. ed-Dharih"" lat=30.9071027778, lon=35.7031527778","","","","Scanned from negative,Dharih,JADIS:2103134,Khirbet ed-Dharih,MEGA-J:9942,pleiades:depicts=697683","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0298.tif","","","","","","","","",""
8524,"Document","Active","Thomas Huet","","Kh. ed-Dharih","""Kh. ed-Dharih"" lat=30.9071027778, lon=35.7031527778","","","","Scanned from negative,Dharih,JADIS:2103134,Khirbet ed-Dharih,MEGA-J:9942,pleiades:depicts=697683","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0297.tif","","","","","","","","",""
8523,"Document","Active","Thomas Huet","","Kh. ed-Dharih","""Kh. ed-Dharih"" lat=30.9071027778, lon=35.7031527778","","","","Scanned from negative,Dharih,JADIS:2103134,Khirbet ed-Dharih,MEGA-J:9942,pleiades:depicts=697683","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0296.tif","","","","","","","","",""
8522,"Document","Active","Thomas Huet","","Kh. ed-Dharih","""Kh. ed-Dharih"" lat=30.9071027778, lon=35.7031527778","","","","Scanned from negative,Dharih,JADIS:2103134,Khirbet ed-Dharih,MEGA-J:9942,pleiades:depicts=697683","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0295.tif","","","","","","","","",""
8521,"Document","Active","Thomas Huet","","Kh. ed-Dharih","""Kh. ed-Dharih"" lat=30.9071027778, lon=35.7031527778","","","","Scanned from negative,Dharih,JADIS:2103134,Khirbet ed-Dharih,MEGA-J:9942,pleiades:depicts=697683","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0294.tif","","","","","","","","",""
8520,"Document","Active","Thomas Huet","","Aina Towers 12 (2)","to:30.8964585597, 35.8288458424 (Aina Towers 12 (2))","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0293.tif","","","","","","","","",""
8519,"Document","Active","Thomas Huet","","Aina Towers 12 (2)","to:30.8964585597, 35.8288458424 (Aina Towers 12 (2))","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0292.tif","","","","","","","","",""
8518,"Document","Active","Thomas Huet","","Aina Towers 12 (2)","to:30.8964585597, 35.8288458424 (Aina Towers 12 (2))","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0291.tif","","","","","","","","",""
8517,"Document","Active","Thomas Huet","","Aina Towers 3 (5?)","to:30.9035724758, 35.8193100257 (Aina Towers 3 (5?))","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0290.tif","","","","","","","","",""
8516,"Document","Active","Thomas Huet","","Aina Towers 3 (5?)","to:30.9035724758, 35.8193100257 (Aina Towers 3 (5?))","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0289.tif","","","","","","","","",""
8515,"Document","Active","Thomas Huet","","Aina Towers 3 (5?)","to:30.9035724758, 35.8193100257 (Aina Towers 3 (5?))","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0288.tif","","","","","","","","",""
8514,"Document","Active","Thomas Huet","","Aina Towers 3 (5?)","to:30.9035724758, 35.8193100257 (Aina Towers 3 (5?))","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0287.tif","","","","","","","","",""
8513,"Document","Active","Thomas Huet","","Aina Ruin 1 (WHS #716 - Rujm Bakher)","to:30.8896570205, 35.8359028363 (Aina Ruin 1 (WHS #716 - Rujm Bakher))","","","","Scanned from negative,Bakher,JADIS:2203242,MEGA-J:10877,Rujm Bakher","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0286.tif","","","","","","","","",""
8512,"Document","Active","Thomas Huet","","Aina Ruin 1 (WHS #716 - Rujm Bakher)","to:30.8896570205, 35.8359028363 (Aina Ruin 1 (WHS #716 - Rujm Bakher))","","","","Scanned from negative,Bakher,JADIS:2203242,MEGA-J:10877,Rujm Bakher","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0285.tif","","","","","","","","",""
8511,"Document","Active","Thomas Huet","","Aina Ruin 1 (WHS #716 - Rujm Bakher)","to:30.8896570205, 35.8359028363 (Aina Ruin 1 (WHS #716 - Rujm Bakher))","","","","Scanned from negative,Bakher,JADIS:2203242,MEGA-J:10877,Rujm Bakher","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0284.tif","","","","","","","","",""
8510,"Document","Active","Thomas Huet","","Aina Ruin 1 (WHS #716 - Rujm Bakher)","to:30.8896570205, 35.8359028363 (Aina Ruin 1 (WHS #716 - Rujm Bakher))","","","","Scanned from negative,Bakher,JADIS:2203242,MEGA-J:10877,Rujm Bakher","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0283.tif","","","","","","","","",""
8509,"Document","Active","Thomas Huet","","Aina Ruin 1 (WHS #716 - Rujm Bakher)","to:30.8896570205, 35.8359028363 (Aina Ruin 1 (WHS #716 - Rujm Bakher))","","","","Scanned from negative,Bakher,JADIS:2203242,MEGA-J:10877,Rujm Bakher","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0282.tif","","","","","","","","",""
8508,"Document","Active","Thomas Huet","","Aina Ruin 1 (WHS #716 - Rujm Bakher)","to:30.8896570205, 35.8359028363 (Aina Ruin 1 (WHS #716 - Rujm Bakher))","","","","Scanned from negative,Bakher,JADIS:2203242,MEGA-J:10877,Rujm Bakher","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0281.tif","","","","","","","","",""
8507,"Document","Active","Thomas Huet","","Ruweihi (= WHS 674)","""Ruweihi (= WHS 674)"" lat=30.8513638889, lon=35.9193972222","","","","Scanned from negative,Fort,Roman,JADIS:2302148,MEGA-J:11527,Ruweihi,er-Ruweihi,pleiades:depicts=697746","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0279.tif","","","","","","","","",""
8506,"Document","Active","Thomas Huet","","Aina Ruin 1 (WHS #716 - Rujm Bakher)","to:30.8896570205, 35.8359028363 (Aina Ruin 1 (WHS #716 - Rujm Bakher))","","","","Scanned from negative,Bakher,JADIS:2203242,MEGA-J:10877,Rujm Bakher","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0280.tif","","","","","","","","",""
8505,"Document","Active","Thomas Huet","","Ruweihi (= WHS 674)","""Ruweihi (= WHS 674)"" lat=30.8513638889, lon=35.9193972222","","","","Scanned from negative,Fort,Roman,JADIS:2302148,MEGA-J:11527,Ruweihi,er-Ruweihi,pleiades:depicts=697746","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0278.tif","","","","","","","","",""
8504,"Document","Active","Thomas Huet","","Ruweihi (= WHS 674)","""Ruweihi (= WHS 674)"" lat=30.8513638889, lon=35.9193972222","","","","Scanned from negative,Fort,Roman,JADIS:2302148,MEGA-J:11527,Ruweihi,er-Ruweihi,pleiades:depicts=697746","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0276.tif","","","","","","","","",""
8503,"Document","Active","Thomas Huet","","Ruweihi (= WHS 674)","""Ruweihi (= WHS 674)"" lat=30.8513638889, lon=35.9193972222","","","","Scanned from negative,Fort,Roman,JADIS:2302148,MEGA-J:11527,Ruweihi,er-Ruweihi,pleiades:depicts=697746","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0277.tif","","","","","","","","",""
8502,"Document","Active","Thomas Huet","","In flight","","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0275.tif","","","","","","","","",""
8501,"Document","Active","Thomas Huet","","In flight","","","","","Scanned from negative","","","2002-09-30 00:00:00","APAAME_20020930_RHB-0274.tif","","","","","","","","",""
